annee_deb_couv,mois_deb_couv,annee_fin_couv,mois_fin_couv,valeur
"2007","10","2007","10","56.21"
"2007","11","2007","11","56.24"
"2007","12","2007","12","56.44"
"2008","1","2008","1","72.85"
"2008","2","2008","2","73.03"
"2008","3","2008","3","73.13"
"2008","4","2008","4","73.27"
"2008","5","2008","5","73.32"
"2008","6","2008","6","73.32"
"2008","7","2008","7","73.89"
"2008","8","2008","8","73.74"
"2008","9","2008","9","73.38"
"2008","10","2008","10","72.84"
"2008","11","2008","11","73.01"
"2008","12","2008","12","73.45"
"2009","1","2009","1","74.13"
"2009","2","2009","2","74.03"
"2009","3","2009","3","73.85"
"2009","4","2009","4","73.9"
"2009","5","2009","5","74.64"
"2009","6","2009","6","74.13"
"2009","7","2009","7","74.02"
"2009","8","2009","8","73.71"
"2009","9","2009","9","73.52"
"2009","10","2009","10","72.69"
"2009","11","2009","11","73.23"
"2009","12","2009","12","73.49"
"2010","1","2010","1","73.93"
"2010","2","2010","2","73.7"
"2010","3","2010","3","74.05"
"2010","4","2010","4","75.28"
"2010","5","2010","5","75.3"
"2010","6","2010","6","75.43"
"2010","7","2010","7","75.31"
"2010","8","2010","8","75.17"
"2010","9","2010","9","74.73"
"2010","10","2010","10","74.82"
"2010","11","2010","11","75.84"
"2010","12","2010","12","77.23"
"2011","1","2011","1","77.29"
"2011","2","2011","2","77.48"
"2011","3","2011","3","78.34"
"2011","4","2011","4","82.15"
"2011","5","2011","5","80.17"
"2011","6","2011","6","78.9"
"2011","7","2011","7","78.73"
"2011","8","2011","8","78.6"
"2011","9","2011","9","78.25"
"2011","10","2011","10","77.91"
"2011","11","2011","11","78.31"
"2011","12","2011","12","78.73"
"2012","1","2012","1","79.07"
"2012","2","2012","2","79.01"
"2012","3","2012","3","78.82"
"2012","4","2012","4","78.98"
"2012","5","2012","5","79.17"
"2012","6","2012","6","79.66"
"2012","7","2012","7","80.07"
"2012","8","2012","8","80.06"
"2012","9","2012","9","79.98"
"2012","10","2012","10","80.28"
"2012","11","2012","11","80.64"
"2012","12","2012","12","81.44"
"2013","1","2013","1","81.76"
"2013","2","2013","2","81.86"
"2013","3","2013","3","81.7"
"2013","4","2013","4","82.1"
"2013","5","2013","5","81.91"
"2013","6","2013","6","82.02"
"2013","7","2013","7","82.02"
"2013","8","2013","8","81.87"
"2013","9","2013","9","81.71"
"2013","10","2013","10","81.63"
"2013","11","2013","11","81.56"
"2013","12","2013","12","81.77"
"2014","1","2014","1","81.84"
"2014","2","2014","2","81.73"
"2014","3","2014","3","81.7"
"2014","4","2014","4","81.92"
"2014","5","2014","5","82.61"
"2014","6","2014","6","82.49"
"2014","7","2014","7","82.77"
"2014","8","2014","8","82.55"
"2014","9","2014","9","81.75"
"2014","10","2014","10","82.09"
"2014","11","2014","11","82.37"
"2014","12","2014","12","82.47"
"2015","1","2015","1","83.08"
"2015","2","2015","2","82.77"
"2015","3","2015","3","83.12"
"2015","4","2015","4","83.09"
"2015","5","2015","5","83.58"
"2015","6","2015","6","83.94"
"2015","7","2015","7","83.79"
"2015","8","2015","8","83.57"
"2015","9","2015","9","82.4"
"2015","10","2015","10","82.54"
"2015","11","2015","11","83.05"
"2015","12","2015","12","83.57"
"2016","1","2016","1","83.32"
"2016","2","2016","2","83.49"
"2016","3","2016","3","83.86"
"2016","4","2016","4","84.75"
"2016","5","2016","5","85.51"
"2016","6","2016","6","84.67"
"2016","7","2016","7","84.15"
"2016","8","2016","8","83.21"
"2016","9","2016","9","82.96"
"2016","10","2016","10","83.02"
"2016","11","2016","11","83.35"
"2016","12","2016","12","83.46"
"2017","1","2017","1","83.73"
"2017","2","2017","2","84"
"2017","3","2017","3","84.1"
"2017","4","2017","4","84.24"
"2017","5","2017","5","84.28"
"2017","6","2017","6","84.33"
"2017","7","2017","7","84.42"
"2017","8","2017","8","83.87"
"2017","9","2017","9","84.11"
"2017","10","2017","10","84.03"
"2017","11","2017","11","84.14"
"2017","12","2017","12","84.49"
"2018","1","2018","1","84.21"
"2018","2","2018","2","84.39"
"2018","3","2018","3","84.38"
"2018","4","2018","4","84.6"
"2018","5","2018","5","84.88"
"2018","6","2018","6","84.96"
"2018","7","2018","7","84.76"
"2018","8","2018","8","84.58"
"2018","9","2018","9","84.65"
"2018","10","2018","10","84.79"
"2018","11","2018","11","84.83"
"2018","12","2018","12","85"
"2019","1","2019","1","84.85"
"2019","2","2019","2","84.68"
"2019","3","2019","3","84.87"
"2019","4","2019","4","85.22"
"2019","5","2019","5","85.6"
"2019","6","2019","6","86.02"
"2019","7","2019","7","85.76"
"2019","8","2019","8","84.92"
"2019","9","2019","9","85.08"
"2019","10","2019","10","85.02"
"2019","11","2019","11","85.89"
"2019","12","2019","12","86.33"
"2020","1","2020","1","86.55"
"2020","2","2020","2","86.86"
"2020","3","2020","3","86.92"
"2020","4","2020","4","87.22"
"2020","5","2020","5","87.57"
"2020","6","2020","6","88.43"
"2020","7","2020","7","88.11"
"2020","8","2020","8","87.24"
"2020","9","2020","9","86.72"
"2020","10","2020","10","87.63"
"2020","11","2020","11","87.38"
"2020","12","2020","12","88.33"
"2021","1","2021","1","88.53"
"2021","2","2021","2","89.66"
"2021","3","2021","3","89.83"
"2021","4","2021","4","90.63"
"2021","5","2021","5","91.23"
"2021","6","2021","6","91.56"
"2021","7","2021","7","91.56"
"2021","8","2021","8","91.36"
"2021","9","2021","9","91.24"
"2021","10","2021","10","91.54"
"2021","11","2021","11","92.19"
"2021","12","2021","12","93.26"
"2022","1","2022","1","93.48"
"2022","2","2022","2","93.77"
"2022","3","2022","3","93.85"
"2022","4","2022","4","94.27"
"2022","5","2022","5","94.44"
"2022","6","2022","6","96.52"
"2022","7","2022","7","96.52"
"2022","8","2022","8","96.99"
"2022","9","2022","9","96.97"
"2022","10","2022","10","97.35"
"2022","11","2022","11","97.47"
"2022","12","2022","12","98.12"
"2023","1","2023","1","97.97"
"2023","2","2023","2","98.33"
"2023","3","2023","3","98.75"
"2023","4","2023","4","99.2"
"2023","5","2023","5","98.97"
"2023","6","2023","6","100.52"
"2023","7","2023","7","100.91"
"2023","8","2023","8","100.51"
"2023","9","2023","9","101.08"
"2023","10","2023","10","100.83"
"2023","11","2023","11","101.04"
"2023","12","2023","12","101.91"
"2024","1","2024","1","100.98"
"2024","2","2024","2","101.8"
"2024","3","2024","3","102.47"
"2024","4","2024","4","102.81"
"2024","5","2024","5","103.84"
"2024","6","2024","6","104.56"
"2024","7","2024","7","104.92"
"2024","8","2024","8","105.05"
"2024","9","2024","9","103.88"
"2024","10","2024","10","103.47"
"2024","11","2024","11","103.62"
"2024","12","2024","12","104.02"
"2025","7","2025","7"," 104.0"
